id	speed	direction	ramp	freeway	datetime
266	58.477734	East	Prairie Avenue	105	2014-04-25 17:05:56.0
267	20.0	East	Bundy Drive	10	2014-04-25 17:05:56.0
268	67.31135	North	Wilshire Boulevard	405	2014-04-25 17:05:56.0
269	39.75643	East	Cloverfield Boulevard	10	2014-04-25 17:05:56.0
270	46.07902	East	Nash Street LAX Airport	105	2014-04-25 17:05:56.0
271	26.673164	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:56.0
272	20.0	West	Long Beach Boulevard	105	2014-04-25 17:05:56.0
273	69.72775	North	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 17:05:56.0
274	58.739315	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 17:05:56.0
275	57.88718	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
276	55.999462	North	Nordhoff Street	405	2014-04-25 17:05:56.0
277	42.30929	North	Sunset Boulevard	101	2014-04-25 17:05:56.0
278	22.552752	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
279	52.606342	South	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
280	52.196255	East	Fourth Street	10	2014-04-25 17:05:56.0
281	20.0	East	Long Beach Boulevard	105	2014-04-25 17:05:56.0
282	27.339731	North	Los Angeles Street	101	2014-04-25 17:05:56.0
283	33.611027	South	US 101 (Ventura Freeway)   Ventura, Los Angeles	405	2014-04-25 17:05:56.0
284	37.600243	North	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:56.0
285	66.24724	East	Maple Avenue	10	2014-04-25 17:05:56.0
286	68.0292	West	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 17:05:56.0
287	66.115776	North	Broadway	101	2014-04-25 17:05:56.0
288	62.44397	South	Fourth Street	101	2014-04-25 17:05:56.0
289	75.0	East	National Boulevard, Overland Avenue	10	2014-04-25 17:05:56.0
290	70.79721	North	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
291	49.196255	North	Vermont Avenue	101	2014-04-25 17:05:56.0
292	47.08636	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
293	22.844555	North	Mission Road	101	2014-04-25 17:05:56.0
294	66.32489	South	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
295	71.40509	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
296	75.0	South	Vine Street	101	2014-04-25 17:05:56.0
297	50.648502	West	Cesar Chavez Avenue	10	2014-04-25 17:05:56.0
298	22.538113	East	4th Street, 5th Street	10	2014-04-25 17:05:56.0
299	72.843994	South	Vine Street	101	2014-04-25 17:05:56.0
300	62.45991	West	Studebaker Road	105	2014-04-25 17:05:56.0
301	25.314539	East	Central Avenue	10	2014-04-25 17:05:56.0
302	72.27069	South	Alameda Street Union Station	101	2014-04-25 17:05:56.0
303	39.697166	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
304	57.029392	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
305	54.973785	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
306	20.0	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 17:05:56.0
307	72.318146	East	Imperial Highway west	105	2014-04-25 17:05:56.0
308	20.0	East	Central Avenue	10	2014-04-25 17:05:56.0
309	34.599377	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
310	60.88376	North	Laurel Canyon Boulevard Studio City	101	2014-04-25 17:05:56.0
311	63.326145	North	Ventura Boulevard	101	2014-04-25 17:05:56.0
312	29.273691	South	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:56.0
313	70.69738	North	Glendale Boulevard, Echo Park Avenue, Union Avenue, Belmont Avenue	101	2014-04-25 17:05:56.0
314	20.0	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:56.0
315	67.5288	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
316	51.841164	South	Fourth Street	101	2014-04-25 17:05:56.0
317	28.531301	West	Central Avenue	10	2014-04-25 17:05:56.0
318	71.211136	West	City Terrace Drive	10	2014-04-25 17:05:56.0
319	33.42537	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
320	51.774727	East	Prairie Avenue	105	2014-04-25 17:05:56.0
321	75.0	South	Vignes Street	101	2014-04-25 17:05:56.0
322	50.923103	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 17:05:56.0
323	72.82085	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
324	20.0	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
325	64.33563	South	Nordhoff Street	405	2014-04-25 17:05:56.0
326	21.033964	West	Eastern Avenue	10	2014-04-25 17:05:56.0
327	75.0	South	National Boulevard	405	2014-04-25 17:05:56.0
328	20.0	North	Victory Boulevard   Van Nuys	405	2014-04-25 17:05:56.0
329	55.567585	West	Robertson Boulevard Culver City	10	2014-04-25 17:05:56.0
330	20.0	North	Mission Road	101	2014-04-25 17:05:56.0
331	40.309837	North	Hollywood Boulevard	101	2014-04-25 17:05:56.0
332	24.964764	East	Bundy Drive	10	2014-04-25 17:05:56.0
333	75.0	East	City Terrace Drive	10	2014-04-25 17:05:56.0
334	41.403515	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
335	60.37499	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
336	26.546886	East	Hoover Street	10	2014-04-25 17:05:56.0
337	45.51958	North	Reseda Boulevard	101	2014-04-25 17:05:56.0
338	71.23813	North	Broadway	101	2014-04-25 17:05:56.0
339	66.961334	East	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 17:05:56.0
340	48.410538	West	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
341	40.167625	South	Sunset Boulevard	101	2014-04-25 17:05:56.0
342	20.0	West	Long Beach Boulevard	105	2014-04-25 17:05:56.0
343	43.30791	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 17:05:56.0
344	20.742853	East	Grand Avenue	10	2014-04-25 17:05:56.0
345	20.595661	East	Centinela Avenue	10	2014-04-25 17:05:56.0
346	53.90114	North	Vermont Avenue	101	2014-04-25 17:05:56.0
347	49.9861	North	Reseda Boulevard	101	2014-04-25 17:05:56.0
348	20.0	North	Olympic Boulevard, Pico Boulevard	405	2014-04-25 17:05:56.0
349	30.029337	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:56.0
350	20.504393	East	Paramount Boulevard	105	2014-04-25 17:05:56.0
351	33.43219	South	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:56.0
352	60.77986	South	Vermont Avenue	101	2014-04-25 17:05:56.0
353	75.0	West	Garfield Avenue	105	2014-04-25 17:05:56.0
354	75.0	North	Vine Street	101	2014-04-25 17:05:56.0
355	32.20979	North	La Tijera Boulevard	405	2014-04-25 17:05:56.0
356	72.37474	West	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 17:05:56.0
357	35.992054	West	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 17:05:56.0
358	50.521038	West	Wilmington Avenue	105	2014-04-25 17:05:56.0
359	46.175125	East	Bellflower Boulevard	105	2014-04-25 17:05:56.0
360	37.564907	West	Central Avenue	10	2014-04-25 17:05:56.0
361	73.005135	East	20th Street	10	2014-04-25 17:05:56.0
362	62.644234	South	Woodman Avenue	101	2014-04-25 17:05:56.0
363	25.291681	North	First Street	101	2014-04-25 17:05:56.0
364	21.202017	South	Canoga Avenue	101	2014-04-25 17:05:56.0
365	71.44276	West	Arlington Avenue	10	2014-04-25 17:05:56.0
366	56.990215	East	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:56.0
367	65.61753	North	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
368	66.337204	South	Woodman Avenue	101	2014-04-25 17:05:56.0
369	40.61828	North	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
370	56.124245	South	Howard Hughes Parkway, Sepulveda Boulevard	405	2014-04-25 17:05:56.0
371	43.198242	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:56.0
372	25.81197	West	4th Street, 5th Street	10	2014-04-25 17:05:56.0
373	20.0	East	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 17:05:56.0
374	43.829876	East	Wilmington Avenue	105	2014-04-25 17:05:56.0
375	73.12571	South	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
376	22.139416	North	La Tijera Boulevard	405	2014-04-25 17:05:56.0
377	55.812607	South	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
378	43.698807	West	Cloverfield Boulevard	10	2014-04-25 17:05:56.0
379	25.27811	West	Bundy Drive	10	2014-04-25 17:05:56.0
380	20.819216	South	Tampa Avenue	101	2014-04-25 17:05:56.0
381	59.403687	North	Euclid Avenue	101	2014-04-25 17:05:56.0
382	43.451843	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
383	24.68947	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:56.0
384	38.815926	West	Cesar Chavez Avenue	10	2014-04-25 17:05:56.0
385	20.0	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
386	46.031284	South	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
387	25.795502	North	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:56.0
388	33.999195	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 17:05:56.0
389	61.918243	East	Arlington Avenue	10	2014-04-25 17:05:56.0
390	40.233456	East	SR 1 south (Lincoln Boulevard) to SR 2 east	10	2014-04-25 17:05:56.0
391	47.626007	East	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 17:05:56.0
392	65.1473	North	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
393	71.306366	North	Wilshire Boulevard	405	2014-04-25 17:05:56.0
394	44.744045	South	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 17:05:56.0
395	75.0	North	Vignes Street	101	2014-04-25 17:05:56.0
396	20.49067	West	Paramount Boulevard	105	2014-04-25 17:05:56.0
397	60.112236	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
398	34.662544	North	Sunset Boulevard	405	2014-04-25 17:05:56.0
399	75.0	East	Crenshaw Boulevard	105	2014-04-25 17:05:56.0
400	20.0	South	Fallbrook Avenue	101	2014-04-25 17:05:56.0
401	20.0	East	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:56.0
402	55.184628	North	Devonshire Street   Granada Hills	405	2014-04-25 17:05:56.0
403	71.088455	West	Soto Street	10	2014-04-25 17:05:56.0
404	20.0	West	Centinela Avenue	10	2014-04-25 17:05:56.0
405	30.66115	East	Bundy Drive	10	2014-04-25 17:05:56.0
406	32.546764	South	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
407	67.588295	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
408	26.537466	West	Mateo Street, Santa Fe Avenue	10	2014-04-25 17:05:56.0
409	30.896196	East	Eastern Avenue	10	2014-04-25 17:05:56.0
410	72.02407	West	Hawthorne Boulevard	105	2014-04-25 17:05:56.0
411	29.55334	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
412	65.21004	West	City Terrace Drive	10	2014-04-25 17:05:56.0
413	53.202457	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:56.0
414	38.79882	South	Fallbrook Avenue	101	2014-04-25 17:05:56.0
415	46.297337	South	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
416	20.0	South	Getty Center Drive	405	2014-04-25 17:05:56.0
417	54.818195	North	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:56.0
418	43.624527	East	Cesar Chavez Avenue	10	2014-04-25 17:05:56.0
419	57.370686	South	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
420	59.641796	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
421	29.771597	East	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 17:05:56.0
422	25.480707	North	Canoga Avenue	101	2014-04-25 17:05:56.0
423	35.09495	South	US 101 (Ventura Freeway)   Ventura, Los Angeles	405	2014-04-25 17:05:56.0
424	33.225136	North	Jefferson Boulevard	405	2014-04-25 17:05:56.0
425	40.68604	North	Hollywood Boulevard	101	2014-04-25 17:05:56.0
426	44.28457	North	Hayvenhurst Avenue	101	2014-04-25 17:05:56.0
427	36.677185	East	Central Avenue	10	2014-04-25 17:05:56.0
428	26.106195	North	First Street	101	2014-04-25 17:05:56.0
429	21.298006	South	Sherman Way	405	2014-04-25 17:05:56.0
430	20.0	North	Getty Center Drive	405	2014-04-25 17:05:56.0
431	50.852455	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:56.0
432	52.484802	East	Wilmington Avenue	105	2014-04-25 17:05:56.0
433	39.207912	South	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
434	73.09773	East	Alameda Street	10	2014-04-25 17:05:56.0
435	75.0	North	Shoup Avenue	101	2014-04-25 17:05:56.0
436	47.90956	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:56.0
437	67.28751	West	Hawthorne Boulevard	105	2014-04-25 17:05:56.0
438	51.96055	South	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 17:05:56.0
439	24.88105	South	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
440	62.40671	North	Spring Street	101	2014-04-25 17:05:56.0
441	54.353886	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
442	21.679983	South	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:56.0
443	58.069588	East	Fourth Street	10	2014-04-25 17:05:56.0
444	22.272108	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
445	37.713833	West	State Street	10	2014-04-25 17:05:56.0
446	52.87793	North	Vermont Avenue	101	2014-04-25 17:05:56.0
447	61.28028	South	Vermont Avenue	101	2014-04-25 17:05:56.0
448	75.0	East	National Boulevard, Overland Avenue	10	2014-04-25 17:05:56.0
449	30.768953	South	Olympic Boulevard, Pico Boulevard	405	2014-04-25 17:05:56.0
450	51.078533	North	Vineland Avenue	101	2014-04-25 17:05:56.0
451	41.97139	East	Cesar Chavez Avenue	10	2014-04-25 17:05:56.0
452	75.0	South	Tujunga Avenue	101	2014-04-25 17:05:56.0
453	31.453032	South	Sherman Way	405	2014-04-25 17:05:56.0
454	65.63978	South	Vine Street	101	2014-04-25 17:05:56.0
455	75.0	North	Seventh Street	101	2014-04-25 17:05:56.0
456	26.167019	South	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:56.0
457	75.0	East	Garfield Avenue	105	2014-04-25 17:05:56.0
458	62.852524	North	Ventura Boulevard	101	2014-04-25 17:05:56.0
459	43.605618	West	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 17:05:56.0
460	22.225292	South	Fallbrook Avenue	101	2014-04-25 17:05:56.0
461	27.38039	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 17:05:56.0
462	57.058685	South	Vermont Avenue	101	2014-04-25 17:05:56.0
463	62.80153	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 17:05:56.0
464	42.137615	West	Fourth Street	10	2014-04-25 17:05:56.0
465	49.568428	South	Reseda Boulevard	101	2014-04-25 17:05:56.0
466	23.979801	East	Bundy Drive	10	2014-04-25 17:05:56.0
467	75.0	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
468	75.0	East	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 17:05:56.0
469	20.0	South	Balboa Boulevard Encino	101	2014-04-25 17:05:56.0
470	36.706944	East	Hoover Street, Vermont Avenue	10	2014-04-25 17:05:56.0
471	66.38316	South	Vine Street	101	2014-04-25 17:05:56.0
472	53.91473	North	Van Nuys Boulevard	101	2014-04-25 17:05:56.0
473	47.20575	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
474	32.35229	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:56.0
475	38.26972	North	Fallbrook Avenue	101	2014-04-25 17:05:56.0
476	75.0	North	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
477	56.18262	West	Wilmington Avenue	105	2014-04-25 17:05:56.0
478	35.294407	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
479	69.428085	North	Devonshire Street   Granada Hills	405	2014-04-25 17:05:56.0
480	34.393738	East	State Street	10	2014-04-25 17:05:56.0
481	75.0	West	National Boulevard	10	2014-04-25 17:05:56.0
482	56.42629	East	Arlington Avenue	10	2014-04-25 17:05:56.0
483	32.772007	North	Los Angeles Street	101	2014-04-25 17:05:56.0
484	40.308643	West	State Street	10	2014-04-25 17:05:56.0
485	33.84708	North	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:56.0
486	33.99499	West	La Brea Avenue	10	2014-04-25 17:05:56.0
487	35.126194	North	US 101 (Ventura Freeway)   Ventura, Los Angeles	405	2014-04-25 17:05:56.0
488	47.70487	South	Sunset Boulevard	405	2014-04-25 17:05:56.0
489	35.311028	South	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:56.0
490	44.491917	South	Vineland Avenue	101	2014-04-25 17:05:56.0
491	47.39647	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:56.0
492	60.750267	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 17:05:56.0
493	20.5094	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
494	35.368343	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:56.0
495	56.154182	West	Prairie Avenue	105	2014-04-25 17:05:56.0
496	49.69281	East	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:56.0
497	20.0	East	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:56.0
498	71.957664	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:56.0
499	29.09578	South	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
500	59.061474	East	Maple Avenue	10	2014-04-25 17:05:56.0
501	75.0	South	Haskell Avenue	101	2014-04-25 17:05:56.0
502	37.883434	West	Hoover Street, Vermont Avenue	10	2014-04-25 17:05:56.0
503	36.62636	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
504	20.471828	East	Paramount Boulevard	105	2014-04-25 17:05:56.0
505	75.0	West	Imperial Highway west	105	2014-04-25 17:05:56.0
506	31.125092	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 17:05:56.0
507	44.44985	North	Sunset Boulevard	101	2014-04-25 17:05:56.0
508	75.0	South	National Boulevard	405	2014-04-25 17:05:56.0
509	25.325203	West	4th Street, 5th Street	10	2014-04-25 17:05:56.0
510	20.0	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 17:05:56.0
511	20.0	South	Victory Boulevard   Van Nuys	405	2014-04-25 17:05:56.0
512	20.792294	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
513	20.0	West	Grand Avenue	10	2014-04-25 17:05:56.0
514	20.0	South	Getty Center Drive	405	2014-04-25 17:05:56.0
515	56.74257	South	Woodlake Avenue	101	2014-04-25 17:05:56.0
516	66.04908	West	Hawthorne Boulevard	105	2014-04-25 17:05:56.0
517	37.0052	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:56.0
518	20.0	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 17:05:56.0
519	62.350468	East	Crenshaw Boulevard	10	2014-04-25 17:05:56.0
520	33.443634	South	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
521	31.914946	South	Melrose Avenue, Normandie Avenue	101	2014-04-25 17:05:56.0
522	63.315132	North	Nordhoff Street	405	2014-04-25 17:05:56.0
523	21.327898	South	Gower Street	101	2014-04-25 17:05:56.0
524	73.273125	North	Seventh Street	101	2014-04-25 17:05:56.0
525	64.24271	North	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
526	75.0	East	Alameda Street	10	2014-04-25 17:05:56.0
527	66.5905	South	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 17:05:56.0
528	65.82054	North	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:56.0
529	75.0	North	Alameda Street Union Station	101	2014-04-25 17:05:56.0
530	41.386894	North	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 17:05:56.0
531	24.844357	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 17:05:56.0
532	36.51363	South	Rampart Boulevard, Benton Way	101	2014-04-25 17:05:56.0
533	32.761196	South	Sherman Way	405	2014-04-25 17:05:56.0
534	55.97792	East	Maple Avenue	10	2014-04-25 17:05:56.0
535	43.227383	North	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
536	47.57918	South	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
537	54.8075	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:56.0
538	42.339317	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:56.0
539	61.849556	West	Prairie Avenue	105	2014-04-25 17:05:56.0
540	53.813484	West	Western Avenue, Normandie Avenue	10	2014-04-25 17:05:56.0
541	33.911892	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:56.0
542	74.66698	South	Vine Street	101	2014-04-25 17:05:56.0
543	32.98575	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:56.0
544	20.0	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
545	66.86091	South	Euclid Avenue	101	2014-04-25 17:05:56.0
546	48.863094	East	Prairie Avenue	105	2014-04-25 17:05:56.0
547	32.438824	South	Rampart Boulevard, Benton Way	101	2014-04-25 17:05:56.0
548	20.0	West	I-5 north (Golden State Freeway) Sacramento	10	2014-04-25 17:05:56.0
549	50.00574	North	Spring Street	101	2014-04-25 17:05:56.0
550	75.0	West	Vermont Avenue	105	2014-04-25 17:05:56.0
551	69.68152	South	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
552	60.43436	South	Laurel Canyon Boulevard Studio City	101	2014-04-25 17:05:56.0
553	73.96049	East	National Boulevard, Overland Avenue	10	2014-04-25 17:05:56.0
554	71.32251	North	Vignes Street	101	2014-04-25 17:05:56.0
555	75.0	North	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:56.0
556	68.629074	East	Vermont Avenue	105	2014-04-25 17:05:56.0
557	75.0	West	Crenshaw Boulevard	105	2014-04-25 17:05:56.0
558	55.271484	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:56.0
559	75.0	West	Boyle Avenue	10	2014-04-25 17:05:56.0
560	75.0	East	Boyle Avenue	10	2014-04-25 17:05:56.0
561	29.350185	South	La Tijera Boulevard	405	2014-04-25 17:05:56.0
562	74.94348	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 17:05:56.0
563	42.310734	West	La Brea Avenue	10	2014-04-25 17:05:56.0
564	37.00394	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 17:05:56.0
565	61.18761	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:56.0
566	45.591026	North	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:56.0
567	35.009594	South	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:56.0
568	33.46848	North	Hollywood Boulevard	101	2014-04-25 17:05:56.0
569	52.18637	West	Los Angeles Street Convention Center	10	2014-04-25 17:05:56.0
570	69.07464	South	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:56.0
571	20.0	North	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:56.0
572	36.47194	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:56.0
573	28.491398	North	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:56.0
574	46.24222	East	Prairie Avenue	105	2014-04-25 17:05:56.0
575	40.502968	West	La Brea Avenue	10	2014-04-25 17:05:56.0
576	20.0	South	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
577	67.6776	South	SR 170 north (Hollywood Freeway) Sacramento	101	2014-04-25 17:05:56.0
578	20.0	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:56.0
579	62.31004	East	Imperial Highway west	105	2014-04-25 17:05:56.0
580	35.04265	West	Hoover Street	10	2014-04-25 17:05:56.0
581	24.593914	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:56.0
582	43.535587	South	Cesar Chavez Avenue	101	2014-04-25 17:05:56.0
583	42.09875	West	Los Angeles Street Convention Center	10	2014-04-25 17:05:56.0
584	32.22575	West	Bundy Drive	10	2014-04-25 17:05:56.0
585	71.96824	North	Vignes Street	101	2014-04-25 17:05:56.0
586	25.816542	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
587	65.55361	North	Roscoe Boulevard   Panorama City	405	2014-04-25 17:05:56.0
588	49.352345	North	White Oak Avenue	101	2014-04-25 17:05:56.0
589	75.0	West	National Boulevard, Overland Avenue	10	2014-04-25 17:05:56.0
590	20.0	West	Centinela Avenue	10	2014-04-25 17:05:56.0
591	64.429375	South	Vermont Avenue	101	2014-04-25 17:05:56.0
592	64.125305	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:56.0
593	51.06211	West	Cloverfield Boulevard	10	2014-04-25 17:05:56.0
594	49.519356	East	La Cienega Boulevard, Venice Boulevard (SR 187 west)	10	2014-04-25 17:05:56.0
595	64.9618	West	Crenshaw Boulevard	10	2014-04-25 17:05:56.0
596	43.689102	West	Nash Street LAX Airport	105	2014-04-25 17:05:56.0
597	69.89538	West	Imperial Highway west	105	2014-04-25 17:05:56.0
598	38.373863	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:56.0
599	20.0	North	Moraga Drive	405	2014-04-25 17:05:56.0
600	48.046177	East	Los Angeles Street Convention Center	10	2014-04-25 17:05:56.0
601	75.0	South	Alameda Street Union Station	101	2014-04-25 17:05:56.0
602	24.319563	West	Eastern Avenue	10	2014-04-25 17:05:56.0
603	52.944275	South	Vermont Avenue	101	2014-04-25 17:05:56.0
604	26.251392	West	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:56.0
605	40.739197	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:56.0
